YouTube,CBS,2 Broke Girls,https://gdata.youtube.com/feeds/base/users/2brokeGirls/uploads
Political,Library of Congress,Picture This: Library of Congress Prints & Photos,http://blogs.loc.gov/picturethis/feed/
Photos,Time,Pictures of the Week,http://feeds.feedburner.com/time/potw
Sports,Major League Baseball,Pittsburgh Pirates,http://mlb.mlb.com/partnerxml/gen/news/rss/pit.xml
Finance,USNews.com,Planning to Retire ,http://www.usnews.com/blogrss/planning-to-retire
Health,Consumer Product Safety  Commission,Playground Technical Reports,http://www.cpsc.gov/en/Newsroom/CPSC-RSS-Feed/Playground-Technical-Reports/
Political,Library of Congress,Poetry & Literature Events,http://www.loc.gov/rss/poetry/events.xml
Political,Library of Congress,Poetry & Literature Events,http://www.loc.gov/rss/poetry/events.xml
Political,Library of Congress,Poetry 180,http://www.loc.gov/rss/poetry/180.xml
Sports,ESPN,Poker Headlines  ,http://search.espn.go.com/rss/poker/
News,AP,Politics,http://hosted2.ap.org/atom/APDEFAULT/89ae8247abe8493fae24405546e9a1aa
News,BBC,Politics,http://feeds.bbci.co.uk/news/politics/rss.xml?edition=uk
News,CBS News,Politics,http://www.cbsnews.com/latest/rss/politics
News,Sky,Politics,http://news.sky.com/feeds/rss/politics.xml
News,Fox ,Politics ,http://feeds.foxnews.com/foxnews/politics?format=xml
News,MSNBC,PoliticsNation with Al Sharpton,http://www.msnbc.com/feeds/rss/show/13253
Health,MedPage Today,Practice Management,http://www.medpagetoday.com/rss/PracticeManagement.xml
Political,Whitehouse.gov,President Obama's Weekly Address,http://www.whitehouse.gov/podcast/video/weekly-addresses/rss.xml
Political,Whitehouse.gov,President Obama's Weekly Address (Audio),http://www.whitehouse.gov/podcast/audio/weekly-addresses/rss.xml
Political,U.S. Department of Defense,Press Advisory - U.S. Dept. of Defense,http://www.defense.gov/news/rss_advisories2.xml
Political,Whitehouse.gov,Press Office Feed,http://www.whitehouse.gov/feed/press
Political,Democratic Whip,Press Releases,http://www.democraticwhip.gov/rss/23/all
Live Channels,Explore.org,Press Releases,http://explore.org/rss/press-releases/
Finance,FDIC,Press Releases - Recent Updates,https://public.govdelivery.com/topics/USFDIC_26/feed.rss
Health,MedPage Today,Primary Care,http://www.medpagetoday.com/rss/PrimaryCare.xml
Health,MedPage Today,Product Alert,http://www.medpagetoday.com/rss/ProductAlert.xml
Health,MedPage Today,Psychiatry,http://www.medpagetoday.com/rss/Psychiatry.xml
Health,Consumer Product Safety  Commission,Public Calendar RSS,http://www.cpsc.gov/en/Newsroom/CPSC-RSS-Feed/Public-Calendar-RSS/
Health,MedPage Today,Public Health & Policy,http://www.medpagetoday.com/rss/PublicHealthPolicy.xml
Health,MedPage Today,Pulmonology,http://www.medpagetoday.com/rss/Pulmonology.xml
YouTube,CBS,Radio.com ,https://gdata.youtube.com/feeds/base/users/radiodotcom/uploads
Health,MedPage Today,Radiology,http://www.medpagetoday.com/rss/Radiology.xml
Finance,News.com.au,Real estate,http://feeds.news.com.au/public/rss/2.0/news_realestate_2969.xml
Finance,Market Watch,Real-time headlines,http://www.marketwatch.com/rss/realtimeheadlines
Health,USA.gov,Recalls Feed,http://api.usa.gov/recalls/recent.rss
Health,Consumer Product Safety  Commission,Recalls RSS,http://www.cpsc.gov/en/Newsroom/CPSC-RSS-Feed/Recalls-RSS/
YouTube,CBS,Reckless,https://gdata.youtube.com/feeds/base/users/RecklessCBS/uploads
Weather,FEMA,Region I News,http://www.fema.gov/news/news_region-i.rss
Weather,FEMA,Region II News,http://www.fema.gov/news/news_region-ii.rss
Weather,FEMA,Region III News,http://www.fema.gov/news/news_region-iii.rss
Weather,FEMA,Region IV News,http://www.fema.gov/news/news_region-iv.rss
Weather,FEMA,Region IX News,http://www.fema.gov/news/news_region-ix.rss
Weather,FEMA,Region V News,http://www.fema.gov/news/news_region-v.rss
Weather,FEMA,Region VI News,http://www.fema.gov/news/news_region-vi.rss
Weather,FEMA,Region VII News,http://www.fema.gov/news/news_region-vii.rss
Weather,FEMA,Region VIII News,http://www.fema.gov/news/news_region-viii.rss
Weather,FEMA,Region X News,http://www.fema.gov/news/news_region-x.rss
News,The Hill,Regulation,http://thehill.com/taxonomy/term/49/feed
News,Reuters,Reuters: Top News,http://feeds.reuters.com/reuters/topNews
Health,MedPage Today,Rheumatology,http://www.medpagetoday.com/rss/Rheumatology.xml
Sports,ESPN,Rich Bucher   ,http://search.espn.go.com/rss/rich-bucher/   
Technology,Ars Technica,Risk Assessment,http://feeds.arstechnica.com/arstechnica/security?format=xml
Sports,ESPN,Rob-Neyer   ,http://search.espn.go.com/rss/rob-neyer/   
Opinion,USNews.com,Robert Schlesinger ,http://www.usnews.com/blogrss/robert-schlesinger
Health,Consumer Product Safety  Commission,Robinson Statements,http://www.cpsc.gov/en/Newsroom/CPSC-RSS-Feed/Robinson-Statements/
Weather,FEMA,RSS Feed,http://www.fema.gov/media-library/assets/rss.xml
Finance,Forbes,Sales Leadership,http://www.forbes.com/sales-leadership/index.xml
News,Salt Lake Tribune,Salt Lake Tribune: Utah,http://www.sltrib.com/csp/cms/sites/sltrib/RSS/rssvalid.csp?cat=All
Sports,ESPN,Sam Alipour     ,http://search.espn.go.com/rss/sam-alipour/   
Sports,Major League Baseball,San Diego Padres,http://mlb.mlb.com/partnerxml/gen/news/rss/sd.xml
Sports,Major League Baseball,San Francisco Giants,http://mlb.mlb.com/partnerxml/gen/news/rss/sf.xml
YouTube,NBC,Saturday Night Live,https://gdata.youtube.com/feeds/base/users/SaturdayNightLive/uploads
Science,CBS News,Sci-Tech,http://www.cbsnews.com/latest/rss/tech
Technology,AP,Science,http://hosted2.ap.org/atom/APDEFAULT/b2f0ca3a594644ee9e50a8ec4ce2d6de
Science,USNews.com,Science ,http://www.usnews.com/rss/science
Science,USNews.com,Science ,http://www.usnews.com/rss/science 
News,BBC,Science & Environment,http://feeds.bbci.co.uk/news/science_and_environment/rss.xml?edition=uk
Technology,Ars Technica,Scientific Method,http://feeds.arstechnica.com/arstechnica/science?format=xml
Technology,Fox,SciTech ,http://feeds.foxnews.com/foxnews/scitech?format=xml
Sports,ESPN,Scoop Jackson     ,http://search.espn.go.com/rss/scoop-jackson/   
YouTube,CBS,Scorpion,https://gdata.youtube.com/feeds/base/users/CBSScorpion/uploads
Video,BBC,Scotland,http://feeds.bbci.co.uk/news/video_and_audio/scotland/rss.xml?edition=uk
Video,BBC,Scotland,http://feeds.bbci.co.uk/news/scotland/rss.xml?edition=uk
Sports,ESPN,Scott Burnside   ,http://search.espn.go.com/rss/scott-burnside/   
Sports,Major League Baseball,Seattle Mariners,http://mlb.mlb.com/partnerxml/gen/news/rss/sea.xml
Sports,ESPN,SEC,http://espn.go.com/blog/feed?blog=sec   
Health,USNews.com,Second Opinion ,http://www.usnews.com/blogrss/second-opinion
Political,U.S. Department of Defense,Secretary of Defense Speeches,http://www.defense.gov/news/rss_secdef_speeches2.xml
Finance,Forbes,Security,http://www.forbes.com/security/index.xml
News,The Hill,Senate,http://thehill.com/taxonomy/term/1130/feed
Political,Library of Congress,Senate Floor Today,http://thomas.loc.gov/home/rss/senatefloortoday.xml
Sports,ESPN,Seth Wickersham    ,http://search.espn.go.com/rss/seth-wickersham/ 
Entertainment,FeedBurner ,Slick-Deals,http://feeds.feedburner.com/SlickdealsnetForums-7
YouTube,CBS,Smithsonian Channel,https://gdata.youtube.com/feeds/base/users/smithsonianchannel/uploads
Finance,Market Watch,Software Stories/Columns,http://www.marketwatch.com/rss/software
Weather,NOAA,SPC Convective Outlooks,http://www.spc.noaa.gov/products/spcacrss.xml
Weather,NOAA,SPC Fire Weather Outlooks,http://www.spc.noaa.gov/products/spcfwrss.xml
Weather,NOAA,SPC Forecast Products,http://www.spc.noaa.gov/products/spcrss.xml
Weather,NOAA,SPC Mesoscale Discussions,http://www.spc.noaa.gov/products/spcmdrss.xml
Weather,NOAA,SPC Tornado/Severe Thunderstorm Watches,http://www.spc.noaa.gov/products/spcwwrss.xml
News,Speaker.gov,Speaker.gov,http://www.speaker.gov/rss.xml
Finance,FDIC,Special Alerts - Recent Updates,https://public.govdelivery.com/topics/USFDIC_9/feed.rss
Political,U.S. Department of Defense,Speeches,http://www.defense.gov/news/rss_speeches2.xml
Finance,FDIC,Speeches & Testimony - Recent Updates,https://public.govdelivery.com/topics/USFDIC_28/feed.rss
Sports,News.com.au,Sport,http://feeds.news.com.au/public/rss/2.0/news_sport_3168.xml
Sports,AP,Sports,http://hosted2.ap.org/atom/APDEFAULT/347875155d53465d95cec892aeb06419
Sports,NBC,Sports,http://www.nbcsports.com/rss/section/all/feed
Sports,New York Times,Sports,http://feeds1.nytimes.com/nyt/rss/Sports
Sports,"WIST.com : Columbia, SC",Sports,http://www.wistv.com/Global/category.asp?C=70690&clienttype=rss
Sports,Yahoo,Sports - Top News,http://sports.yahoo.com/top/rss.xml
Sports,Sports Illustrated,Sports Illustrated,http://rss.cnn.com/rss/si_topstories.rss
Finance,Forbes,Sports Money,http://www.forbes.com/sportsmoney/index.xml
Technology,YouTube,Spring Integration Java,http://youtube.com/rss/tag/spring+integration+java+.rss
Sports,Major League Baseball,St. Louis Cardinals,http://mlb.mlb.com/partnerxml/gen/news/rss/stl.xml
Technology,Ars Technica,Staff,http://feeds.arstechnica.com/arstechnica/staff-blogs?format=xml
YouTube,CBS,Stalker,https://gdata.youtube.com/feeds/base/users/StalkerCBS/uploads
YouTube,CBS,Star Trek ,https://gdata.youtube.com/feeds/base/users/startrek/uploads
YouTube,NBC,State of Affairs,https://gdata.youtube.com/feeds/base/users/NBCStateOfAffairs/uploads
Sports,ESPN,Stephen A. Smith     ,http://search.espn.go.com/rss/stephen-a-amith/   
Sports,ESPN,Steve-Phillips   ,http://search.espn.go.com/rss/steve-phillips/   
Podcasts,MarketWatch,Stock Talk,http://feeds.marketwatch.com/marketwatch/podcasts/marketwatchmorningstocktalk
Finance,Market Watch,Stocks to Watch,http://www.marketwatch.com/rss/StockstoWatch
Entertainment,AP,Strange,http://hosted2.ap.org/atom/APDEFAULT/aa9398e6757a46fa93ed5dea7bd3729e
News,Sky,Strange News,http://news.sky.com/feeds/rss/strange.xml
Finance,FDIC,Summary of Deposits,https://public.govdelivery.com/topics/USFDIC_10/feed.rss
News,CBS News,Sunday Morning,http://www.cbsnews.com/latest/rss/sunday-morning        
Technology,SurfNetKids.com,Surfing the Net with Kids,http://feeds.surfnetkids.com/SurfingTheNetWithKids
Health,MedPage Today,Surgery,http://www.medpagetoday.com/rss/Surgery.xml
YouTube,CBS,SurvivorOnCBS,https://gdata.youtube.com/feeds/base/users/SurvivorOnCBS/uploads
Health,FDA.gov,Tainted Products That are Marketed as Dietary Supplements RSS Feed,http://www.fda.gov/AboutFDA/ContactFDA/StayInformed/RSSFeeds/TDS/rss.xml
Podcasts,MarketWatch,Take On Tech,http://feeds.marketwatch.com/marketwatch/podcasts/takeontech
Sports,Major League Baseball,Tampa Bay Rays,http://mlb.mlb.com/partnerxml/gen/news/rss/tb.xml
Political,Library of Congress,Teaching with the Library of Congress,http://blogs.loc.gov/teachers/feed/
Political,Library of Congress,Teaching with the Library of Congress,http://blogs.loc.gov/teachers/feed/
Technology,TechLearning,TechLEARNing.com,http://www.techlearning.com/RSS
Health,Consumer Product Safety  Commission,Technical Reports,http://www.cpsc.gov/en/Newsroom/CPSC-RSS-Feed/Technical-Reports/
Technology,AP,Technology,http://hosted2.ap.org/atom/APDEFAULT/495d344a0d10421e9baa8ee77029cfbd
Technology,The Hill,Technology,http://thehill.com/taxonomy/term/27/feed
Technology,New York Times,Technology,http://feeds.nytimes.com/nyt/rss/Technology
Technology,NPR,Technology,http://www.npr.org/rss/rss.php?id=1019
News,BBC,Technology,http://feeds.bbci.co.uk/news/technology/rss.xml?edition=uk
Finance,Forbes,Technology,http://www.forbes.com/technology/index.xml
Technology,Sky,Technology,http://news.sky.com/feeds/rss/technology.xml
Technology,News.com.au,Technology,http://feeds.news.com.au/public/rss/2.0/news_tech_506.xml
Technology,Ars Technica,Technology Lab,http://feeds.arstechnica.com/arstechnica/technology-lab?format=xml
Technology,Techworld,Techworld.com,http://rss.feedsportal.com/c/270/f/3547/index.rss
Sports,ESPN,Ted-Miller   ,http://search.espn.go.com/rss/ted-miller/   
Sports,ESPN,Tennis Headlines   ,http://sports.espn.go.com/espn/rss/tennis/news
Sports,ESPN,Terry Frei   ,http://search.espn.go.com/rss/terry-frei/   
Sports,Major League Baseball,Texas Rangers,http://mlb.mlb.com/partnerxml/gen/news/rss/tex.xml
YouTube,CBS,The Amazing Race,https://gdata.youtube.com/feeds/base/users/AmazingRace/uploads
Opinion,USNews.com,The Ballot 2014 ,http://www.usnews.com/blogrss/ballot-2014
YouTube,CBS,The Big Bang Theory,https://gdata.youtube.com/feeds/base/users/thebigbangtheory/uploads
YouTube,NBC,The Biggest Loser,https://gdata.youtube.com/feeds/base/users/nbcbiggestloser/uploads
YouTube,NBC,The Blacklist,https://gdata.youtube.com/feeds/base/users/NBCBlacklist/uploads
Photos,The Daily Puppy,The Daily Puppy,http://feeds.feedburner.com/TheDailyPuppy
Political,Democratic Whip,The Daily Whip,http://www.democraticwhip.gov/rss/32/all
News,MSNBC,The Ed Show,http://www.msnbc.com/feeds/rss/show/13315
Finance,USNews.com,The Frugal Shopper ,http://www.usnews.com/blogrss/the-frugal-shopper
YouTube,CBS,The Good Wife,https://gdata.youtube.com/feeds/base/users/thegoodwife/uploads
News,MSNBC,The Last Word with Lawrence O'Donnell,http://www.msnbc.com/feeds/rss/show/117671
YouTube,CBS,The Late Late Show with Craig Ferguson ,https://gdata.youtube.com/feeds/base/users/TheLateLateShow/uploads
Political,Library of Congress,The Library Shop -- Books and more,http://www.loc.gov/rss/shop/news.xml
YouTube,CBS,The McCarthys,https://gdata.youtube.com/feeds/base/users/TheMcCarthysCBS/uploads
YouTube,CBS,The Mentalist,https://gdata.youtube.com/feeds/base/users/CBSTheMentalist/uploads
Podcasts,Wall Street Journal,The Middle East,http://feeds.wsjonline.com/wsj/podcast_the_middle_seat
YouTube,CBS,The Millers,https://gdata.youtube.com/feeds/base/users/CBSTheMillers/uploads
Technology,Ars Technica,The Multiverse,http://feeds.arstechnica.com/arstechnica/multiverse?format=xml
YouTube,NBC,The Mysteries of Laura,https://gdata.youtube.com/feeds/base/users/TheMysteriesOfLaura/uploads
Podcasts,Wall Street Journal,The News Hub,http://feeds.wsjonline.com/wsj/podcast_the_news_hub
YouTube,NBC,The Night Shift,https://gdata.youtube.com/feeds/base/users/NBCTheNightShift/uploads
YouTube,CBS,The Price Is Right,https://gdata.youtube.com/feeds/base/users/thepriceisright/uploads
News,MSNBC,The Rachel Maddow Show,http://www.msnbc.com/feeds/rss/show/13348
Opinion,USNews.com,The Run 2016 ,http://www.usnews.com/blogrss/the-run-2016
Political,Library of Congress,The Signal: Digital Preservation,http://blogs.loc.gov/digitalpreservation/feed/
Political,Library of Congress,The Signal: Digital Preservation,http://blogs.loc.gov/digitalpreservation/feed/
Finance,USNews.com,The Smarter Investor ,http://www.usnews.com/blogrss/the-smarter-mutual-fund-investor
YouTube,NBC,The Voice,https://gdata.youtube.com/feeds/base/users/NBCTheVoice/uploads
Political,Democratic Whip,The Weekly Whip,http://www.democraticwhip.gov/rss/31/all
Podcasts,Wall Street Journal,This Week in Barron's,http://feeds.barrons.info/barrons/podcasts/thisweekinbarrons
Political,Library of Congress,THOMAS: Top Ten Legislative Items,http://thomas.loc.gov/home/rss/topten.xml
Sports,ESPN,Tim Keown     ,http://search.espn.go.com/rss/tim-keown/   
Sports,ESPN,Tim-Griffin   ,http://search.espn.go.com/rss/tim-griffin/   
Sports,ESPN,Tim-Kurkjian   ,http://search.espn.go.com/rss/tim-kurkjian/   
Health,Consumer Product Safety  Commission,Tip-Over Research and Statistics,http://www.cpsc.gov/en/Newsroom/CPSC-RSS-Feed/Tip-Over-Research-and-Statistics/
Health,Safercar.gov,Tires Recalls,http://www-odi.nhtsa.dot.gov/rss/feeds/rss_recalls_T.xml
Health,FDA.gov,Tobacco News RSS Feed,http://www.fda.gov/AboutFDA/ContactFDA/StayInformed/RSSFeeds/TobaccoNews/rss.xml
Health,FDA.gov,Tobacco Retailer RSS Feed,http://www.fda.gov/AboutFDA/ContactFDA/StayInformed/RSSFeeds/TobaccoRetailer/rss.xml
Entertainment,Hulu,Today,http://www.hulu.com/feed/popular/videos/today?cc_only=1
News,Washington Post,Today's Highlights,http://www.washingtonpost.com/rss/
Sports,ESPN,Todd McShay    ,http://search.espn.go.com/rss/todd-mcshay/   
Health,Consumer Product Safety  Commission,Tools Technical Report,http://www.cpsc.gov/en/Newsroom/CPSC-RSS-Feed/Tools-Technical-Report-/
Entertainment,DeadSpin ,Top,http://deadspin.com/top/index.xml
News,AP,Top Headlines,http://hosted2.ap.org/atom/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305
Sports,ESPN,Top Headlines   ,http://sports.espn.go.com/espn/rss/news
News,Charlotte Observer,Top Local News,http://www.charlotteobserver.com/topstories/index.rss
Photos,Time,Top Photoessays,http://feeds.feedburner.com/time/photoessays
Kids,Time,Top Photoessays,http://feeds.feedburner.com/time/photoessays
Science,AP,Top Science News,http://hosted.ap.org/lineups/SCIENCEHEADS-rss_2.0.xml?SITE=OHLIM&SECTION=HOME
Sports,AP,Top Sports News,http://hosted.ap.org/lineups/SPORTSHEADS-rss_2.0.xml?SITE=VABRM&SECTION=HOME
Technology,Wired,Top Stories,http://feeds.wired.com/wired/index
News,CNN,Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss
Finance,Market Watch,Top Stories,http://www.marketwatch.com/rss/topstories
News,CBS News,Top Stories,http://www.cbsnews.com/latest/rss/main
News,AP,Top U.S. News,http://hosted.ap.org/lineups/USHEADS-rss_2.0.xml?SITE=RANDOM&SECTION=HOME
Entertainment,NPR,Topics - Arts & Culture,http://www.npr.org/rss/rss.php?id=1008
Education,NPR,Topics: Education,http://www.npr.org/rss/rss.php?id=1013
Entertainment,NPR,Topics: Movies,http://www.npr.org/rss/rss.php?id=1045
News,NPR,Topics: News,http://www.npr.org/rss/rss.php?id=1001
Sports,Major League Baseball,Toronto Blue Jays,http://mlb.mlb.com/partnerxml/gen/news/rss/tor.xml
Health,Consumer Product Safety  Commission,Toy Technical Report,http://www.cpsc.gov/en/Newsroom/CPSC-RSS-Feed/Toy-Technical-Report-/
Political,U.S. Department of Defense,Transcript - U.S. Dept. of Defense,http://www.defense.gov/news/rss_transcripts2.xml
News,The Hill,Transportation,http://thehill.com/taxonomy/term/38/feed
Entertainment,News.com.au,Travel,http://feeds.news.com.au/public/rss/2.0/news_travel_3325.xml 
News,USNews.com,Travel ,http://travel.usnews.com/rss/
News,"WIST.com : Columbia, SC",Troubleshooter,http://www.wistv.com/Global/category.asp?C=70689&clienttype=rss
News,The Hill,Twitter Room,http://thehill.com/taxonomy/term/19/feed
YouTube,CBS,Two and a Half Men,https://gdata.youtube.com/feeds/base/users/TwoandaHalfMen/uploads
News,CBS News,U.S.,http://www.cbsnews.com/latest/rss/us
Political,Library of Congress,U.S. Copyright Office: Current Legislation,http://www.loc.gov/rss/copyright/legislation.xml
Political,Library of Congress,U.S. Copyright Office: Federal Register Notices,http://www.loc.gov/rss/copyright/fedreg.xml
Education,Ed.gov,U.S. Department of Education,http://www2.ed.gov/rss/edgov.xml
Video,BBC,UK,http://feeds.bbci.co.uk/news/video_and_audio/uk/rss.xml?edition=uk
Video,BBC,UK,http://feeds.bbci.co.uk/news/uk/rss.xml?edition=uk
News,Sky,UK,http://news.sky.com/feeds/rss/uk.xml
YouTube,NBC,Undateable,https://gdata.youtube.com/feeds/base/users/NBCUndateable/uploads
YouTube,CBS,Under The Dome ,https://gdata.youtube.com/feeds/base/users/SKUnderTheDome/uploads
YouTube,CBS,Undercover Boss,https://gdata.youtube.com/feeds/base/users/UndercoverBoss/uploads
YouTube,CBS,Unforgettable ,https://gdata.youtube.com/feeds/base/users/CBSUnforgettable/uploads
Finance,USMint,United States Mint Press Releases/Public Statements,http://www.usmint.gov/rss.xml
News,CBS News,Up to the Minute,http://feeds.cbsnews.com/CBSNewsUTTM
News,MSNBC,Up With Steve Kornacki,http://www.msnbc.com/feeds/rss/show/13227
Political,Library of Congress,Upcoming Events,http://www.loc.gov/rss/pao/events.xml
Health,MedPage Today,Urology,http://www.medpagetoday.com/rss/Urology.xml
News,Sky,US,http://news.sky.com/feeds/rss/us.xml
News,AP,US National,http://hosted2.ap.org/atom/APDEFAULT/386c25518f464186bf7a2ac026580ce7
Weather,NOAA,USGS Earthquake ShakeMaps,http://earthquake.usgs.gov/earthquakes/shakemap/rss.xml
News,New York Times,Utah,http://topics.nytimes.com/top/news/national/usstatesterritoriesandpossessions/utah/index.html?inline=nyt-geo&rss=1
Health,Safercar.gov,Vehicles Recalls,http://www-odi.nhtsa.dot.gov/rss/feeds/rss_recalls_V.xml
Political,Whitehouse.gov,Video Feed,http://www.whitehouse.gov/feed/media/video-audio
Weather,FEMA,Videos,http://www.fema.gov/media-library/assets/videos/rss.xml
Entertainment,NBC ,Videos,http://feeds.nbcnews.com/feeds/topvideo
Entertainment,Joe Rogan,Videos,http://www.ustream.tv/joerogan/videos.rss
News,BBC,Wales,http://feeds.bbci.co.uk/news/wales/rss.xml?edition=uk
Sports,Major League Baseball,Washington Nationals,http://mlb.mlb.com/partnerxml/gen/news/rss/was.xml
Health,MedPage Today,Washington Watch,http://www.medpagetoday.com/rss/Washington-Watch.xml
Opinion,USNews.com,Washington Whispers ,http://www.usnews.com/blogrss/washington-whispers
Podcasts,Wall Street Journal,Watching Your Wallet,http://feeds.wsjonline.com/wsj/podcast_watching_your_wallet
Weather,NBC,Weather,http://feeds.nbcnews.com/feeds/weather
Political,Library of Congress,Web Archiving,http://www.loc.gov/rss/webarch/updates.xml
Finance,FDIC,Weekly National Rates and Rate Caps - Recent Updates,https://public.govdelivery.com/topics/USFDIC_103/feed.rss
YouTube,NBC,Welcome to Sweden,https://gdata.youtube.com/feeds/base/users/NBCSweden/uploads
News,What Works Clearinghouse,What's New,http://ies.ed.gov/ncee/wwc/whatsnew/whatsnew_rss.asp
Political,Library of Congress,What's New at the U.S. Copyright Office,http://www.loc.gov/rss/copyright/rss.xml
News,HUD,What's New on HUDclips,http://www.hud.gov/offices/adm/hudclips/whatsnew/hudclipsrss.xml
Health,FDA.gov,What's New: Animal & Veterinary,http://www.fda.gov/AboutFDA/ContactFDA/StayInformed/RSSFeeds/AnimalVeterinary/rss.xml
Health,FDA.gov,What's New: Cosmetics RSS Feed,http://www.fda.gov/AboutFDA/ContactFDA/StayInformed/RSSFeeds/Cosmetics/rss.xml
Health,FDA.gov,What's New: Drugs RSS Feed,http://www.fda.gov/AboutFDA/ContactFDA/StayInformed/RSSFeeds/Drugs/rss.xml
Health,FDA.gov,What's New: Foods RSS Feed,http://www.fda.gov/AboutFDA/ContactFDA/StayInformed/RSSFeeds/Food/rss.xml
Health,FDA.gov,"What's New: Vaccines, Blood & Biologics RSS Feed",http://www.fda.gov/AboutFDA/ContactFDA/StayInformed/RSSFeeds/Biologics/rss.xml
Podcasts,Wall Street Journal,What's News,http://feeds.wsjonline.com/wsj/podcast_wall_street_journal_whats_news
Political,Democratic Whip,Whip's Report,http://www.democraticwhip.gov/rss/30/all
Political,Whitehouse.gov,White House Features,http://www.whitehouse.gov/podcast/video/white-house-features/rss.xml
Political,Whitehouse.gov,White House Press Briefings,http://www.whitehouse.gov/podcast/video/press-briefings/rss.xml
Political,Whitehouse.gov,White House Press Briefings (Audio),http://www.whitehouse.gov/podcast/audio/press-briefings/rss.xml
Political,Whitehouse.gov,White House Speeches,http://www.whitehouse.gov/podcast/video/speeches/rss.xml
Political,Whitehouse.gov,White House Speeches (Audio),http://www.whitehouse.gov/podcast/audio/speeches/rss.xml
Kids,Dictionary.com,Word of the Day,http://dictionary.reference.com/wordoftheday/wotd.rss
Video,BBC,World,http://feeds.bbci.co.uk/news/video_and_audio/world/rss.xml?edition=uk
Video,BBC,World,http://feeds.bbci.co.uk/news/world/rss.xml?edition=uk
News,AP,World,http://hosted2.ap.org/atom/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5
News,CBS News,World,http://www.cbsnews.com/latest/rss/world
News,Sky,World,http://news.sky.com/feeds/rss/world.xml
News,Fox ,World Feed,http://feeds.foxnews.com/foxnews/world?format=xml
News,BBC,World News,http://feeds.bbci.co.uk/news/rss.xml
News,NBC,World News,http://feeds.nbcnews.com/feeds/worldnews
News,News.com.au,World news,http://feeds.news.com.au/public/rss/2.0/news_theworld_3356.xml
Podcasts,Wall Street Journal,WSJ on Small Business,http://feeds.wsjonline.com/wsj/podcast_wall_street_journal_on_small_business
Podcasts,Wall Street Journal,WSJ this Morning,http://feeds.wsjonline.com/wsj/podcast_wall_street_journal_this_morning
Podcasts,Wall Street Journal,Your Money Matters,http://feeds.wsjonline.com/wsj/podcast_your_money_matters
